"","X","screen_name","username","user_id","tweet_id","tweet_url","timestamp","timestamp_epochs","text","text_html","links","hashtags","has_media","img_urls","video_url","likes","retweets","replies","is_replied","is_reply_to","parent_tweet_id","reply_to_users","data$tweet_id"
"712",930,"ThaiKatie","Katie Thai",1195457404676136960,1253412859301621760,"/ThaiKatie/status/1253412859301621764","2020-04-23 19:58:07",1587671887,"The more I learn about incidents of Anti-Asian Racism, the more it angers me that it was triggered by the location of a virus outbreak. The coronavirus does not only attack Asians. We are not the virus. Ethnicity is not a virus. #ERWC5","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The more I learn about incidents of <strong>Anti</strong>-<strong>Asian</strong> Racism, the more it angers me that it was triggered by the location of a <strong>virus</strong> outbreak. The coronavirus does not only attack Asians. We are not the <strong>virus</strong>. Ethnicity is not a <strong>virus</strong>. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ERWC5?src=hash""><s>#</s><b>ERWC5</b></a></p>","[]","['ERWC5']","False","[]",NA,0,0,0,"False","False",NA,"[]",1253412859301621760
"713",931,"EvOutWest","Crankster McGee",488619133,1253388298296451072,"/EvOutWest/status/1253388298296451085","2020-04-23 18:20:31",1587666031,"Concern regarding that self-isolation could lead to radicalization, but DeCook notes that the virus is tapping into sentiments that already exist, like anti-Asian sentiment, which has a long #history. (IRMS webinar)","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Concern regarding that self-isolation could lead to radicalization, but DeCook notes that the <strong>virus</strong> is tapping into sentiments that already exist, like <strong>anti</strong>-<strong>Asian</strong> sentiment, which has a long <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/history?src=hash""><s>#</s><b>history</b></a>. (IRMS webinar)</p>","[]","['history']","False","[]",NA,0,0,0,"False","False",NA,"[]",1253388298296451072
"714",932,"Bri_Appel","Brian Appel",973491119433572352,1253384526438383616,"/Bri_Appel/status/1253384526438383616","2020-04-23 18:05:32",1587665132,"If Dr. Tam was a Jew and the virus originated in Israel, and Derek Sloan issued a statement questioning her loyalty to Canada, would that be considered antisemitic?

Under @TheIHRA definition, it would be, yes.

So, stop trying to justify anti-Asian racism by saying it wasn't!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">If Dr. Tam was a Jew and the <strong>virus</strong> originated in Israel, and Derek Sloan issued a statement questioning her loyalty to Canada, would that be considered antisemitic?

Under <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1070493650"" dir=""ltr"" href=""/TheIHRA""><s>@</s><b>TheIHRA</b></a> definition, it would be, yes.

So, stop trying to justify <strong>anti</strong>-<strong>Asian</strong> racism by saying it wasn't!</p>","[]","[]","False","[]",NA,5,1,1,"True","False",NA,"[]",1253384526438383616
"715",933,"BenjaminGoggin","Ben Goggin",3137031,1253366506467008512,"/BenjaminGoggin/status/1253366506467008521","2020-04-23 16:53:56",1587660836,"People are accusing the CDC of stoking anti-Asian racism with Instagram posts that an art expert called an 'attack on Chinese' heritage... In one post of Qing Dynasty artwork, they noted that depicted animals could be virus vectors https://www.insider.com/cdc-accused-of-spreading-anti-asian-racism-with-instagram-posts-2020-4?utmSource=twitter&utmContent=referral&utmTerm=topbar&referrer=twitter … via @thisisinsider","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">People are accusing the CDC of stoking <strong>anti</strong>-<strong>Asian</strong> racism with Instagram posts that an art expert called an 'attack on Chinese' heritage... In one post of Qing Dynasty artwork, they noted that depicted animals could be <strong>virus</strong> vectors <a class=""twitter-timeline-link"" data-expanded-url=""https://www.insider.com/cdc-accused-of-spreading-anti-asian-racism-with-instagram-posts-2020-4?utmSource=twitter&amp;utmContent=referral&amp;utmTerm=topbar&amp;referrer=twitter"" dir=""ltr"" href=""https://t.co/FlIgUdAN83"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.insider.com/cdc-accused-of-spreading-anti-asian-racism-with-instagram-posts-2020-4?utmSource=twitter&amp;utmContent=referral&amp;utmTerm=topbar&amp;referrer=twitter""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">insider.com/cdc-accused-of</span><span class=""invisible"">-spreading-anti-asian-racism-with-instagram-posts-2020-4?utmSource=twitter&amp;utmContent=referral&amp;utmTerm=topbar&amp;referrer=twitter</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3226282347"" dir=""ltr"" href=""/thisisinsider""><s>@</s><b>thisisinsider</b></a></p>","['https://www.insider.com/cdc-accused-of-spreading-anti-asian-racism-with-instagram-posts-2020-4?utmSource=twitter&utmContent=referral&utmTerm=topbar&referrer=twitter']","[]","False","[]",NA,4,1,0,"False","False",NA,"[]",1253366506467008512
"716",934,"GMA","Good Morning America",22650211,1253324506279505920,"/GMA/status/1253324506279505923","2020-04-23 14:07:02",1587650822,"""One moment we are Americans, the next we are all foreigners, who 'brought' the virus here.""

@JohnTheCho is opening up on the rise of anti-Asian discrimination and racism due to the pandemic. https://gma.abc/34Xb7B3 ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""One moment we are Americans, the next we are all foreigners, who 'brought' the <strong>virus</strong> here.""

<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""130636009"" dir=""ltr"" href=""/JohnTheCho""><s>@</s><b>JohnTheCho</b></a> is opening up on the rise of <strong>anti</strong>-<strong>Asian</strong> discrimination and racism due to the pandemic. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://gma.abc/34Xb7B3"" dir=""ltr"" href=""https://t.co/5CLEL6C4rI"" rel=""nofollow noopener"" target=""_blank"" title=""https://gma.abc/34Xb7B3""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">gma.abc/34Xb7B3</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>","['https://gma.abc/34Xb7B3']","[]","False","[]",NA,101,40,19,"True","False",NA,"[]",1253324506279505920
"717",935,"JoshButler","Josh Butler 🏉🏝️",60496760,1253245922596630528,"/JoshButler/status/1253245922596630528","2020-04-23 08:54:46",1587632086,"spoke to @timsout about calls from @markdreyfusQCMP @andrewjgiles for a coronavirus anti-racism campaign

He said many Asian Australian ""feel they are being made scapegoats for the virus"" - with 240+ reports to a national database of racist abuse & assault
https://10daily.com.au/news/crime/a200422xmlsb/racism-on-the-rise-as-asian-australians-made-scapegoats-for-covid-19-20200423 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">spoke to <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""187877777"" dir=""ltr"" href=""/timsout""><s>@</s><b>timsout</b></a> about calls from <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""4846185439"" dir=""ltr"" href=""/markdreyfusQCMP""><s>@</s><b>markdreyfusQCMP</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""713582779"" dir=""ltr"" href=""/andrewjgiles""><s>@</s><b>andrewjgiles</b></a> for a coronavirus <strong>anti</strong>-racism campaign

He said many <strong>Asian</strong> Australian ""feel they are being made scapegoats for the <strong>virus</strong>"" - with 240+ reports to a national database of racist abuse &amp; assault
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://10daily.com.au/news/crime/a200422xmlsb/racism-on-the-rise-as-asian-australians-made-scapegoats-for-covid-19-20200423"" dir=""ltr"" href=""https://t.co/x8vIZSsuKe"" rel=""nofollow noopener"" target=""_blank"" title=""https://10daily.com.au/news/crime/a200422xmlsb/racism-on-the-rise-as-asian-australians-made-scapegoats-for-covid-19-20200423""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">10daily.com.au/news/crime/a20</span><span class=""invisible"">0422xmlsb/racism-on-the-rise-as-asian-australians-made-scapegoats-for-covid-19-20200423</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://10daily.com.au/news/crime/a200422xmlsb/racism-on-the-rise-as-asian-australians-made-scapegoats-for-covid-19-20200423']","[]","False","[]",NA,26,13,6,"True","False",NA,"[]",1253245922596630528
"718",936,"kyu3lee","Kyu Lee",16146731,1253143002056450048,"/kyu3lee/status/1253143002056450048","2020-04-23 02:05:48",1587607548,"Clearly anti-Asian attacks are despicable during this time. My feeling tho is this has more to do with small-minded bigots than Asians themselves. If this virus came from France, you’d see folks dumping Bordeaux’s and spitting out cheese. People will hate. https://www.yahoo.com/entertainment/op-ed-john-cho-coronavirus-100015731.html …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Clearly <strong>anti</strong>-<strong>Asian</strong> attacks are despicable during this time. My feeling tho is this has more to do with small-minded bigots than Asians themselves. If this <strong>virus</strong> came from France, you’d see folks dumping Bordeaux’s and spitting out cheese. People will hate. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.yahoo.com/entertainment/op-ed-john-cho-coronavirus-100015731.html"" dir=""ltr"" href=""https://t.co/C6t2MPUQIi"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.yahoo.com/entertainment/op-ed-john-cho-coronavirus-100015731.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">yahoo.com/entertainment/</span><span class=""invisible"">op-ed-john-cho-coronavirus-100015731.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://www.yahoo.com/entertainment/op-ed-john-cho-coronavirus-100015731.html']","[]","False","[]",NA,0,0,0,"False","False",NA,"[]",1253143002056450048
"719",944,"Sophie02403109","Sophie#Brexitis@GargoyleofPain",1172617696346890240,1256592379148144640,"/Sophie02403109/status/1256592379148144640","2020-05-02 14:32:24",1588429944,"If anybody designed this virus it woukd be an Antisemite, anti Muslim, anti Asian, Black and Multiracial  - white Supremacist, cause it looks like here in UK and US it is ppl of colour who proportionally die in massive numbers. Let’s see what reason UK inquiry comes up with. https://twitter.com/antisempolicy/status/1254843612094963721 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">If anybody designed this <strong>virus</strong> it woukd be an Antisemite, <strong>anti</strong> Muslim, <strong>anti</strong> <strong>Asian</strong>, Black and Multiracial  - white Supremacist, cause it looks like here in UK and US it is ppl of colour who proportionally die in massive numbers. Let’s see what reason UK inquiry comes up with. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/antisempolicy/status/1254843612094963721"" dir=""ltr"" href=""https://t.co/nT00hCuAED"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/antisempolicy/status/1254843612094963721""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/antisempolicy/</span><span class=""invisible"">status/1254843612094963721</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://twitter.com/antisempolicy/status/1254843612094963721']","[]","False","[]",NA,0,0,0,"False","False",NA,"[]",1256592379148144640
"720",945,"Gwendolyn__Lee","李彬 / xstrummerx / TL40X4",1359810798,1256512131899330560,"/Gwendolyn__Lee/status/1256512131899330560","2020-05-02 09:13:31",1588410811,"""Anti-Asian racism won't end if only Asians stand up against it.""

A friend wrote this, and it couldn't be more true.
Ever since this virus situation started, it's felt like an uphill battle of only Asians supporting each other through the racism. We need allies. 1/","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""<strong>Anti</strong>-<strong>Asian</strong> racism won't end if only Asians stand up against it.""

A friend wrote this, and it couldn't be more true.
Ever since this <strong>virus</strong> situation started, it's felt like an uphill battle of only Asians supporting each other through the racism. We need allies. 1/</p>","[]","[]","False","[]",NA,1,0,1,"True","False",NA,"[]",1256512131899330560
"721",946,"gloooooria","it's gloria (미랑)",3003165086,1256441222891257856,"/gloooooria/status/1256441222891257856","2020-05-02 04:31:45",1588393905,"happy Asian heritage month, let’s try to be a little less anti-Asian racist about the whole “Chinese virus” thing please thanks","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">happy <strong>Asian</strong> heritage month, let’s try to be a little less <strong>anti</strong>-<strong>Asian</strong> racist about the whole “Chinese <strong>virus</strong>” thing please thanks</p>","[]","[]","False","[]",NA,3,0,0,"False","False",NA,"[]",1256441222891257856
"722",950,"myhumeruslife","myhumeruslife",1005869373486231552,1259586659680731136,"/myhumeruslife/status/1259586659680731147","2020-05-10 20:50:36",1589143836,"Lately there has been more and more anti-#China rhetoric being pushed to politicize #COVID19. As a result, #hatecrime against anyone of #Asian descent is on the rise.

Pleaser remember, #prejudice spreads faster than any #virus.

#coronavirus #racism #healthcare #webcomic #comicpic.twitter.com/2klGuQ4XPm","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Lately there has been more and more <strong>anti</strong>-<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/China?src=hash""><s>#</s><b>China</b></a> rhetoric being pushed to politicize <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b>COVID19</b></a>. As a result, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/hatecrime?src=hash""><s>#</s><b>hatecrime</b></a> against anyone of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Asian?src=hash""><s>#</s><b><strong>Asian</strong></b></a> descent is on the rise.

Pleaser remember, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/prejudice?src=hash""><s>#</s><b>prejudice</b></a> spreads faster than any <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/virus?src=hash""><s>#</s><b><strong>virus</strong></b></a>.

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b>coronavirus</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/racism?src=hash""><s>#</s><b>racism</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/healthcare?src=hash""><s>#</s><b>healthcare</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/webcomic?src=hash""><s>#</s><b>webcomic</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/comic?src=hash""><s>#</s><b>comic</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/2klGuQ4XPm"">pic.twitter.com/2klGuQ4XPm</a></p>","[]","['China', 'COVID19', 'hatecrime', 'Asian', 'prejudice', 'virus', 'coronavirus', 'racism', 'healthcare', 'webcomic', 'comicpic']","True","['https://pbs.twimg.com/media/EXrzYP3XsAE3zml.jpg']",NA,10,3,1,"True","False",NA,"[]",1259586659680731136
"723",951,"TrishMilburn","TrishMilburn",15186351,1259555880951046144,"/TrishMilburn/status/1259555880951046146","2020-05-10 18:48:18",1589136498,"This is sad and scary. Way too often, scary situations bring out the blame game that is rooted in racism (anti-Asian sentiment because of the virus) and homophobia (detailed in this thread). https://twitter.com/hyunsuinseoul/status/1259526164441206784 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">This is sad and scary. Way too often, scary situations bring out the blame game that is rooted in racism (<strong>anti</strong>-<strong>Asian</strong> sentiment because of the <strong>virus</strong>) and homophobia (detailed in this thread). <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/hyunsuinseoul/status/1259526164441206784"" dir=""ltr"" href=""https://t.co/K4bJRn45Kd"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/hyunsuinseoul/status/1259526164441206784""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/hyunsuinseoul/</span><span class=""invisible"">status/1259526164441206784</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://twitter.com/hyunsuinseoul/status/1259526164441206784']","[]","False","[]",NA,13,2,2,"True","False",NA,"[]",1259555880951046144
"724",952,"ribat_2000","anne simonsen",95746333,1259537035049615360,"/ribat_2000/status/1259537035049615360","2020-05-10 17:33:24",1589132004,"Trump instigated some of the anti Asian hate crimes. Instead of calling the virus by the proper name he sparked hate anger by calling it the China Virus. He singled out the country with no regard to how people would react. Other countries called it the coronavirus 19 correctly https://twitter.com/nowthisnews/status/1259533156841140230 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Trump instigated some of the <strong>anti</strong> <strong>Asian</strong> hate crimes. Instead of calling the <strong>virus</strong> by the proper name he sparked hate anger by calling it the China <strong>Virus</strong>. He singled out the country with no regard to how people would react. Other countries called it the coronavirus 19 correctly <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/nowthisnews/status/1259533156841140230"" dir=""ltr"" href=""https://t.co/r2DwjV7rNt"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/nowthisnews/status/1259533156841140230""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/nowthisnews/st</span><span class=""invisible"">atus/1259533156841140230</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://twitter.com/nowthisnews/status/1259533156841140230']","[]","False","[]",NA,0,0,0,"False","False",NA,"[]",1259537035049615360
"725",953,"Brandonrb47","B 🪓🗯",392235253,1259297439103823872,"/Brandonrb47/status/1259297439103823872","2020-05-10 01:41:20",1589074880,"A lot of Anti-Asian propaganda going on in news lately. Very coincidental that we have A murder hornet and a murdering virus from the same region ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">A lot of <strong>Anti</strong>-<strong>Asian</strong> propaganda going on in news lately. Very coincidental that we have A murder hornet and a murdering <strong>virus</strong> from the same region <img alt=""🤔"" aria-label=""Emoji: Thinking face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f914.png"" title=""Thinking face""/></p>","[]","[]","False","[]",NA,3,0,0,"False","False",NA,"[]",1259297439103823872
"726",958,"bytekast","Rowell Belen",243360806,1199973897887551488,"/bytekast/status/1199973897887551488","2019-11-28 08:50:46",1574931046,"Flight attendant: Is there a doctor onboard?

Asian Dad: WHY YOU NO DOCTOR?!!

Me: Not now Dad

Asian Dad: Not asking for a SOFTWARE ENGINEER to help, are they?

Me: Ugh...

Dad: Go and see if they need tech support. Maybe they need anti-virus","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Flight attendant: Is there a doctor onboard?

<strong>Asian</strong> Dad: WHY YOU NO DOCTOR?!!

Me: Not now Dad

<strong>Asian</strong> Dad: Not asking for a SOFTWARE ENGINEER to help, are they?

Me: Ugh...

Dad: Go and see if they need tech support. Maybe they need <strong>anti</strong>-<strong>virus</strong></p>","[]","[]","False","[]",NA,10,2,0,"False","False",NA,"[]",1199973897887551488
"727",960,"christo41740335","CHRISTOPER77",1155525324102361088,1256939562854682624,"/christo41740335/status/1256939562854682624","2020-05-03 13:31:59",1588512719,"How COVID-19 Coronavirus Is Uncovering Anti-Asian Racism- Trump downplayed the virus ?? Really?? Really? https://www.forbes.com/sites/brucelee/2020/02/18/how-covid-19-coronavirus-is-uncovering-anti-asian-racism/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How COVID-19 Coronavirus Is Uncovering <strong>Anti</strong>-<strong>Asian</strong> Racism- Trump downplayed the <strong>virus</strong> ?? Really?? Really? <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.forbes.com/sites/brucelee/2020/02/18/how-covid-19-coronavirus-is-uncovering-anti-asian-racism/"" dir=""ltr"" href=""https://t.co/4bJpZoFB3P"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.forbes.com/sites/brucelee/2020/02/18/how-covid-19-coronavirus-is-uncovering-anti-asian-racism/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">forbes.com/sites/brucelee</span><span class=""invisible"">/2020/02/18/how-covid-19-coronavirus-is-uncovering-anti-asian-racism/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://www.forbes.com/sites/brucelee/2020/02/18/how-covid-19-coronavirus-is-uncovering-anti-asian-racism/']","[]","False","[]",NA,0,0,0,"False","False",NA,"[]",1256939562854682624
"728",962,"pleaseclareify","Clare",231641962,1234621493553831936,"/pleaseclareify/status/1234621493553831940","2020-03-02 23:27:56",1583191676,"hey @ABC7NY, how about you stop exclusively showing clips of Asian people when you report on the Corona Virus? Contributing to anti-Asian racism isn't a good look.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">hey <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16715398"" dir=""ltr"" href=""/ABC7NY""><s>@</s><b>ABC7NY</b></a>, how about you stop exclusively showing clips of <strong>Asian</strong> people when you report on the Corona <strong>Virus</strong>? Contributing to <strong>anti</strong>-<strong>Asian</strong> racism isn't a good look.</p>","[]","[]","False","[]",NA,10,0,1,"True","False",NA,"[]",1234621493553831936
"729",963,"Emmanuel_Madali","UEL",882169303939768320,1234548820781879296,"/Emmanuel_Madali/status/1234548820781879296","2020-03-02 18:39:10",1583174350,"Stfu up and educate yourself, stop spreading anti asian propaganda just cause the virus originated from a certain place. Y’all weren’t acting like this when Ebola broke out, Ebola has a 90 percent fatality rate, corona only has a 2 percent fatality rate. Y’all are over reacting. https://twitter.com/nypost/status/1234288662856245248 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Stfu up and educate yourself, stop spreading <strong>anti</strong> <strong>asian</strong> propaganda just cause the <strong>virus</strong> originated from a certain place. Y’all weren’t acting like this when Ebola broke out, Ebola has a 90 percent fatality rate, corona only has a 2 percent fatality rate. Y’all are over reacting. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/nypost/status/1234288662856245248"" dir=""ltr"" href=""https://t.co/kdXbU3F1Vn"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/nypost/status/1234288662856245248""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/nypost/status/</span><span class=""invisible"">1234288662856245248</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://twitter.com/nypost/status/1234288662856245248']","[]","False","[]",NA,34,9,0,"False","False",NA,"[]",1234548820781879296
"730",964,"NYCCHR","NYC Human Rights",104265378,1234523755155722240,"/NYCCHR/status/1234523755155722245","2020-03-02 16:59:34",1583168374,"Rumors can be as dangerous as any virus. Stick to these #COVID19 facts: 
 Risk to New Yorkers remains low
 Hand washing and general infection prevention strategies are encouraged
 Anti-Asian harassment and discrimination because of virus-related fear is illegal in NYC","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Rumors can be as dangerous as any <strong>virus</strong>. Stick to these <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b>COVID19</b></a> facts: 
<img alt=""🔷"" aria-label=""Emoji: Large blue diamond"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f537.png"" title=""Large blue diamond""/> Risk to New Yorkers remains low
<img alt=""🔷"" aria-label=""Emoji: Large blue diamond"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f537.png"" title=""Large blue diamond""/> Hand washing and general infection prevention strategies are encouraged
<img alt=""🔷"" aria-label=""Emoji: Large blue diamond"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f537.png"" title=""Large blue diamond""/> <strong>Anti</strong>-<strong>Asian</strong> harassment and discrimination because of <strong>virus</strong>-related fear is illegal in NYC</p>","[]","['COVID19']","False","[]",NA,10,3,0,"False","False",NA,"[]",1234523755155722240
"731",965,"JudiMesman","Judi Mesman",1193088493540564992,1234461984055320576,"/JudiMesman/status/1234461984055320576","2020-03-02 12:54:06",1583153646,"Join us on March 17 at Leiden University College in The Hague for an event on the recent surge in anti-Asian racism due tot he Corona virus! @LUC_the_Hague @AsianStudiespic.twitter.com/0J3bIlv2Kr","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Join us on March 17 at Leiden University College in The Hague for an event on the recent surge in <strong>anti</strong>-<strong>Asian</strong> racism due tot he Corona <strong>virus</strong>! <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""480781132"" dir=""ltr"" href=""/LUC_the_Hague""><s>@</s><b>LUC_the_Hague</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""141135344"" dir=""ltr"" href=""/AsianStudies""><s>@</s><b>AsianStudies</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/0J3bIlv2Kr"">pic.twitter.com/0J3bIlv2Kr</a></p>","[]","[]","True","['https://pbs.twimg.com/media/ESGwVGqWsAEA4Gy.jpg']",NA,6,2,0,"False","False",NA,"[]",1234461984055320576
"732",966,"Wowniesnlemons","Hubert Tran",1158810870224281600,1234453398688337920,"/Wowniesnlemons/status/1234453398688337922","2020-03-02 12:19:59",1583151599,"All these anti-Asian attacks even though this coronavirus is now proven to be coming from anywhere. If I see ANY anti-Asian bias or maltreatment in front of me you’re gonna have a lot more problems than the fuckin virus.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">All these <strong>anti</strong>-<strong>Asian</strong> attacks even though this coronavirus is now proven to be coming from anywhere. If I see ANY <strong>anti</strong>-<strong>Asian</strong> bias or maltreatment in front of me you’re gonna have a lot more problems than the fuckin <strong>virus</strong>.</p>","[]","[]","False","[]",NA,3,0,0,"False","False",NA,"[]",1234453398688337920
